Well Name,Consistent_Well Name,qld_database_id
ANGLO_GW1029,ANGLO GW1029,-1
ANGLO_GW1009,ANGLO GW1009,-1
ANGLO_GW003V,ANGLO GW003V,-1
ANGLO_GW004V,ANGLO GW004V,-1
ANGLO_GW005V,ANGLO GW005V,-1
ANGLO_GW1006,ANGLO GW1006,-1
ANGLO_GW1007,ANGLO GW1007,-1
ANGLO_GW1008,ANGLO GW1008,-1
ANGLO_GSC0005R,ANGLO GSC0005R,-1
ANGLO_GSC0006,ANGLO GSC0006,-1
ANGLO_GSC0007,ANGLO GSC0007,-1
ANGLO_GSC0008,ANGLO GSC0008,-1
ANGLO_GSC0009,ANGLO GSC0009,-1
ANGLO_GSC0010,ANGLO GSC0010,-1
ANGLO_GRVG002,ANGLO GRVG002,-1
ANGLO_GSC0001,ANGLO GSC0001,-1
ANGLO_GSC0002,ANGLO GSC0002,-1
ANGLO_GSC0003,ANGLO GSC0003,-1
ANGLO_GSC0004,ANGLO GSC0004,-1
ANGLO_GSC0005,ANGLO GSC0005,-1
ANGLO_EXDM5,ANGLO EXDM5,-1
ANGLO_EXDM6,ANGLO EXDM6,-1
ANGLO_EXDM7,ANGLO EXDM7,-1
ANGLO_EXDM8,ANGLO EXDM8,-1
ANGLO_EXDM9,ANGLO EXDM9,-1
ANGLO_GRVG001,ANGLO GRVG001,-1
ANGLO_EXDM04B,ANGLO EXDM04B,-1
ANGLO_EXDM1,ANGLO EXDM1,-1
ANGLO_EXDM10,ANGLO EXDM10,-1
ANGLO_EXDM2,ANGLO EXDM2,-1
ANGLO_EXDM3,ANGLO EXDM3,-1
ANGLO_EXDM4,ANGLO EXDM4,-1
ANGLO_EXDC4,ANGLO EXDC4,-1
ANGLO_EXDC5,ANGLO EXDC5,-1
ANGLO_EXDC5A,ANGLO EXDC5A,-1
ANGLO_EXDC6,ANGLO EXDC6,-1
ANGLO_EXDC9,ANGLO EXDC9,-1
ANGLO_EXDM04A,ANGLO EXDM04A,-1
ANGLO_EXDC05C,ANGLO EXDC05C,-1
ANGLO_EXDC08A,ANGLO EXDC08A,-1
ANGLO_EXDC1,ANGLO EXDC1,-1
ANGLO_EXDC10,ANGLO EXDC10,-1
ANGLO_EXDC2,ANGLO EXDC2,-1
ANGLO_EXDC3,ANGLO EXDC3,-1
ANGLO_DMS0099,ANGLO DMS0099,-1
Halliford 132,Halliford 132,-1
Halliford 109,Halliford 109,-1
Halliford 62,Halliford 62,-1
Halliford 57,Halliford 57,-1
Halliford 23,Halliford 23,-1
WB021F,WB021F,-1
MD041A,MD041A,-1
EF060A,EF060A,-1
Lone Pine-1,Lone Pine 1,-1
LW008P,LW008P,-1
Halliford 417,Halliford 417,-1
Halliford 398,Halliford 398,-1
Halliford 400,Halliford 400,-1
Halliford 383,Halliford 383,-1
Halliford 375,Halliford 375,-1
Halliford 369,Halliford 369,-1
Halliford 353,Halliford 353,-1
Halliford 338,Halliford 338,-1
Halliford 312,Halliford 312,-1
Halliford 308,Halliford 308,-1
Halliford 139,Halliford 139,-1
Halliford 108,Halliford 108,-1
Lancewood 131V,Lancewood 131V,-1
Wards Well 29V,Wards Well 29V,-1
WW018GUA,WW018GUA,-1
WW019T,WW019T,-1
WW019GUA,WW019GUA,-1
Mavis Downs 18A,Mavis Downs 18A,-1
CX020LL2A,CX020LL2A,-1
CX090A,CX090A,-1
RH029F,RH029F,-1
Lancewood 10,Lancewood 10,-1
Halliford 418,Halliford 418,-1
Halliford 403,Halliford 403,-1
Halliford 390,Halliford 390,-1
Halliford 367,Halliford 367,-1
Halliford 359,Halliford 359,-1
Halliford 356,Halliford 356,-1
Halliford 348,Halliford 348,-1
Halliford 321,Halliford 321,-1
Halliford 324,Halliford 324,-1
Halliford 316,Halliford 316,-1
Halliford 319,Halliford 319,-1
Halliford 149,Halliford 149,-1
Halliford 144,Halliford 144,-1
Halliford 128,Halliford 128,-1
Halliford 112,Halliford 112,-1
Halliford 96,Halliford 96,-1
Halliford 91,Halliford 91,-1
Halliford 82,Halliford 82,-1
Halliford 67,Halliford 67,-1
M356,M356,-1
CX080F,CX080F,-1
M229W,M229W,140421
M239WR,M239WR,-1
LW007GMA,LW007GMA,-1
Halliford 9,Halliford 9,-1
Halliford 10,Halliford 10,-1
Halliford 392,Halliford 392,-1
Halliford 385,Halliford 385,-1
Halliford 373,Halliford 373,-1
Halliford 355,Halliford 355,-1
Halliford 341,Halliford 341,-1
Halliford 332,Halliford 332,-1
Halliford 302,Halliford 302,-1
Halliford 155,Halliford 155,-1
Halliford 134,Halliford 134,-1
Halliford 125,Halliford 125,-1
Halliford 95,Halliford 95,-1
Halliford 98,Halliford 98,-1
Halliford 60,Halliford 60,-1
Halliford 64,Halliford 64,-1
Halliford 56,Halliford 56,-1
Wards Well 35V,Wards Well 35V,-1
Halliford 413,Halliford 413,-1
Halliford 401,Halliford 401,-1
Halliford 388,Halliford 388,-1
Halliford 384,Halliford 384,-1
Halliford 357,Halliford 357,-1
Halliford 358,Halliford 358,-1
Halliford 345,Halliford 345,-1
Halliford 349,Halliford 349,-1
Halliford 343,Halliford 343,-1
Halliford 322,Halliford 322,-1
Halliford 317,Halliford 317,-1
Halliford 318,Halliford 318,-1
Halliford 152,Halliford 152,-1
Halliford 147,Halliford 147,-1
Halliford 148,Halliford 148,-1
Halliford 130,Halliford 130,-1
Halliford 122,Halliford 122,-1
Halliford 117,Halliford 117,-1
Halliford 118,Halliford 118,-1
Halliford 92,Halliford 92,-1
Halliford 86,Halliford 86,-1
Wards Well 28V,Wards Well 28V,-1
Halliford 87,Halliford 87,-1
Stratheden-1,Stratheden 1,-1
RH019GUV,RH019GUV,-1
LW003P,LW003P,-1
Halliford 5,Halliford 5,-1
Halliford 8,Halliford 8,-1
Wards Well 25V2,Wards Well 25V2,-1
Halliford 164,Halliford 164,-1
Halliford 416,Halliford 416,-1
Halliford 412,Halliford 412,-1
Halliford 407,Halliford 407,-1
Halliford 408,Halliford 408,-1
Halliford 391,Halliford 391,-1
Halliford 386,Halliford 386,-1
Halliford 360,Halliford 360,-1
Halliford 342,Halliford 342,-1
Halliford 331,Halliford 331,-1
Halliford 323,Halliford 323,-1
Halliford 301,Halliford 301,-1
Halliford 165,Halliford 165,-1
Halliford 156,Halliford 156,-1
Halliford 126,Halliford 126,-1
Halliford 119,Halliford 119,-1
Halliford 93,Halliford 93,-1
CX081F,CX081F,-1
Halliford 405,Halliford 405,-1
Halliford 389,Halliford 389,-1
Halliford 361,Halliford 361,-1
Halliford 354,Halliford 354,-1
Halliford 327,Halliford 327,-1
Halliford 330,Halliford 330,-1
Halliford 326,Halliford 326,-1
Halliford 314,Halliford 314,-1
Halliford 159,Halliford 159,-1
Halliford 146,Halliford 146,-1
Halliford 141,Halliford 141,-1
Halliford 129,Halliford 129,-1
Halliford 124,Halliford 124,-1
Halliford 116,Halliford 116,-1
Halliford 111,Halliford 111,-1
Halliford 90,Halliford 90,-1
Halliford 94,Halliford 94,-1
Halliford 154,Halliford 154,-1
MB004A,MB004A,-1
NP050V,NP050V,-1
Mavis Downs 14V,Mavis Downs 14V,-1
Mavis Downs 18V,Mavis Downs 18V,-1
Lone Pine-11,Lone Pine 11,-1
LW006GMA,LW006GMA,-1
Halliford 6,Halliford 6,-1
Halliford 402,Halliford 402,-1
Halliford 394,Halliford 394,-1
Halliford 379,Halliford 379,-1
Halliford 334,Halliford 334,-1
Halliford 336,Halliford 336,-1
Halliford 320,Halliford 320,-1
Halliford 304,Halliford 304,-1
Lancewood 131A,Lancewood 131A,-1
WW022F,WW022F,-1
Halliford 207,Halliford 207,-1
Halliford 135,Halliford 135,-1
Halliford 107,Halliford 107,-1
Halliford 79,Halliford 79,-1
Halliford 65,Halliford 65,-1
Halliford 68,Halliford 68,-1
Halliford 59,Halliford 59,-1
Halliford 21,Halliford 21,-1
Halliford 26,Halliford 26,-1
Halliford 167,Halliford 167,-1
SC008LCA,SC008LCA,-1
M246WR,M246WR,-1
M245WR,M245WR,-1
Lone Pine-12,Lone Pine 12,-1
CX019LL2A,CX019LL2A,-1
Ellensfield 19,Ellensfield 19,-1
EF003A,EF003A,-1
Lone Pine-4,Lone Pine 4,-1
Halliford 377,Halliford 377,-1
Halliford 378,Halliford 378,-1
Halliford 380,Halliford 380,-1
Halliford 73,Halliford 73,-1
Halliford 69,Halliford 69,-1
Halliford 54,Halliford 54,-1
Halliford 55,Halliford 55,-1
Halliford 58,Halliford 58,-1
Halliford 13,Halliford 13,-1
Wards Well 29A,Wards Well 29A,-1
Wards Well 30A,Wards Well 30A,-1
Wards Well 26A,Wards Well 26A,-1
Wards Well 26V,Wards Well 26V,-1
Wards Well 27A,Wards Well 27A,-1
Wards Well 27V,Wards Well 27V,-1
Wards Well 28A,Wards Well 28A,-1
Wards Well 24A,Wards Well 24A,-1
EF092F,EF092F,-1
MB001A,MB001A,-1
LW091A,LW091A,-1
LW091V,LW091V,-1
LW043F,LW043F,-1
LW044F,LW044F,-1
LW050F,LW050F,-1
LW051F,LW051F,-1
LW052F,LW052F,-1
LW060,LW060,-1
LW017F,LW017F,-1
LW040F,LW040F,-1
LW041F,LW041F,-1
LW042F,LW042F,-1
Halliford 396,Halliford 396,-1
Halliford 350,Halliford 350,-1
Halliford 309,Halliford 309,-1
Halliford 310,Halliford 310,-1
Halliford 306,Halliford 306,-1
Halliford 133,Halliford 133,-1
Halliford 78,Halliford 78,-1
Halliford 75,Halliford 75,-1
Halliford 63,Halliford 63,-1
Halliford 24,Halliford 24,-1
Halliford 18,Halliford 18,-1
Tipton 222,Tipton 222,138914
LW013F,LW013F,-1
LW014F,LW014F,-1
LW070A,LW070A,-1
LW070V,LW070V,-1
LW122V,LW122V,-1
LW120V,LW120V,-1
LW121A,LW121A,-1
LW121V,LW121V,-1
LW122A,LW122A,-1
LW100V,LW100V,-1
LW101A,LW101A,-1
LW101V,LW101V,-1
LW102A,LW102A,-1
LW102V,LW102V,-1
LW120A,LW120A,-1
Daandine 294,Daandine 294,-1
Daandine 173,Daandine 173,-1
Daandine 171,Daandine 171,-1
Yeronga 229,Yeronga 229,-1
Yeronga 197,Yeronga 197,-1
Daandine-64,Daandine 64,-1
Yeronga 268,Yeronga 268,-1
Yeronga 280,Yeronga 280,-1
Yeronga 287,Yeronga 287,-1
Daandine 98,Daandine 98,-1
Daandine 282,Daandine 282,-1
Daandine 284,Daandine 284,-1
Daandine 286,Daandine 286,-1
Daandine 288,Daandine 288,-1
Daandine 114,Daandine 114,-1
Daandine 93,Daandine 93,-1
Yeronga 278,Yeronga 278,-1
Yeronga 232,Yeronga 232,-1
Yeronga 238,Yeronga 238,-1
Yeronga 254,Yeronga 254,-1
Daandine-20,Daandine 20,-1
Daandine-20T,Daandine 20T,-1
Daandine-39,Daandine 39,-1
Daandine 140,Daandine 140,-1
Yeronga 234,Yeronga 234,-1
Yeronga 23,Yeronga 23,-1
Yeronga 27,Yeronga 27,-1
Daandine 200,Daandine 200,-1
Daandine 201,Daandine 201,-1
Daandine-202,Daandine 202,-1
Daandine 203,Daandine 203,-1
Daandine-204,Daandine 204,-1
Daandine 174,Daandine 174,-1
Daandine 205,Daandine 205,-1
Daandine-206,Daandine 206,-1
Daandine-207,Daandine 207,-1
Daandine-208,Daandine 208,-1
Yeronga 33,Yeronga 33,-1
Yeronga 143,Yeronga 143,-1
Yeronga 274,Yeronga 274,-1
Daandine 94,Daandine 94,-1
Yeronga 105,Yeronga 105,-1
Daandine 101,Daandine 101,-1
Yeronga 293,Yeronga 293,-1
Yeronga 189,Yeronga 189,-1
Daandine-32,Daandine 32,-1
Daandine-32T,Daandine 32T,-1
Yeronga 118,Yeronga 118,-1
Yeronga 123,Yeronga 123,-1
Yeronga 128,Yeronga 128,-1
Daandine-77,Daandine 77,-1
Daandine-83,Daandine 83,-1
Yeronga 259,Yeronga 259,-1
Daandine Dam 1 MB03,Daandine Dam 1 MB03,-1
Yeronga 241,Yeronga 241,-1
Yeronga 113,Yeronga 113,-1
Yeronga 191,Yeronga 191,-1
Wards Well 352,Wards Well 352,-1
Wards Well 355,Wards Well 355,-1
Yeronga 175,Yeronga 175,-1
Yeronga 188,Yeronga 188,-1
Daandine-250,Daandine 250,-1
Daandine-251,Daandine 251,-1
Daandine 95,Daandine 95,-1
Daandine 195,Daandine 195,-1
Yeronga 156,Yeronga 156,-1
Yeronga 266,Yeronga 266,-1
Daandine-57,Daandine 57,-1
Daandine-218,Daandine 218,-1
Daandine-212,Daandine 212,-1
Daandine-213,Daandine 213,-1
Daandine-214,Daandine 214,-1
Daandine-215,Daandine 215,-1
Daandine-216,Daandine 216,-1
Daandine-217,Daandine 217,-1
Daandine 210,Daandine 210,-1
Daandine-211,Daandine 211,-1
Yeronga 36,Yeronga 36,-1
Yeronga 227,Yeronga 227,-1
Daandine 249,Daandine 249,-1
Daandine-22,Daandine 22,-1
Daandine-22T,Daandine 22T,-1
Yeronga 112,Yeronga 112,-1
Daandine Dam 4 MB07,Daandine Dam 4 MB07,-1
Daandine-121,Daandine 121,138388
Daandine-254,Daandine 254,138839
Warra 12,Warra 12,-1
Meenawarra-20,Meenawarra 20,-1
Meenawarra 171,Meenawarra 171,-1
Meenawarra 172,Meenawarra 172,-1
Meenawarra 173,Meenawarra 173,-1
Meenawarra 174,Meenawarra 174,-1
Plainview 375,Plainview 375,-1
Plainview 376,Plainview 376,-1
Plainview 377,Plainview 377,-1
Plainview 378,Plainview 378,-1
Plainview 371,Plainview 371,-1
Plainview 372,Plainview 372,-1
Plainview 373,Plainview 373,-1
Plainview 374,Plainview 374,-1
Plainview 420,Plainview 420,-1
Plainview-14,Plainview 14,-1
Plainview 91,Plainview 91,-1
Plainview 93,Plainview 93,-1
Plainview 94,Plainview 94,-1
Plainview 92,Plainview 92,-1
Plainview 451,Plainview 451,-1
Plainview 452,Plainview 452,-1
Plainview 453,Plainview 453,-1
Warra 8,Warra 8,-1
Plainview 381,Plainview 381,-1
Plainview 382,Plainview 382,-1
Plainview 383,Plainview 383,-1
Plainview 384,Plainview 384,-1
Meenawarra 181,Meenawarra 181,-1
Meenawarra 182,Meenawarra 182,-1
Meenawarra 183,Meenawarra 183,-1
Meenawarra 184,Meenawarra 184,-1
Warra 17,Warra 17,-1
Plainview 147,Plainview 147,-1
Plainview 148,Plainview 148,-1
Plainview 141,Plainview 141,-1
Plainview 142,Plainview 142,-1
Plainview 143,Plainview 143,-1
Plainview 144,Plainview 144,-1
Plainview 145,Plainview 145,-1
Plainview 146,Plainview 146,-1
Plainview 321,Plainview 321,-1
Plainview 322,Plainview 322,-1
Plainview 323,Plainview 323,-1
Plainview 324,Plainview 324,-1
Plainview 325,Plainview 325,-1
Plainview 442,Plainview 442,-1
Plainview 36,Plainview 36,-1
Plainview 37,Plainview 37,-1
Plainview 16,Plainview 16,-1
Plainview 29,Plainview 29,-1
Plainview 30,Plainview 30,-1
Plainview 31,Plainview 31,-1
Plainview 32,Plainview 32,-1
Plainview 33,Plainview 33,-1
Plainview 437,Plainview 437,-1
Plainview 438,Plainview 438,-1
Plainview 436,Plainview 436,-1
Plainview 434,Plainview 434,-1
Plainview 435,Plainview 435,-1
Plainview 431,Plainview 431,-1
Plainview 433,Plainview 433,-1
Plainview 446,Plainview 446,-1
Plainview 441,Plainview 441,-1
Plainview 443,Plainview 443,-1
Plainview 444,Plainview 444,-1
Plainview 445,Plainview 445,-1
Plainview 95,Plainview 95,-1
Plainview 136,Plainview 136,-1
Plainview 137,Plainview 137,-1
Meenawarra 22,Meenawarra 22,-1
Plainview 351,Plainview 351,-1
Plainview 353,Plainview 353,-1
Plainview 354,Plainview 354,-1
Mt Haystack 2,Mt Haystack 2,138841
Plainview 357,Plainview 357,-1
Plainview 358,Plainview 358,-1
Meenawarra 104,Meenawarra 104,-1
Meenawarra 131,Meenawarra 131,-1
Meenawarra 132,Meenawarra 132,-1
Meenawarra 133,Meenawarra 133,-1
Meenawarra 134,Meenawarra 134,-1
Meenawarra 135,Meenawarra 135,-1
Meenawarra 136,Meenawarra 136,-1
Meenawarra 137,Meenawarra 137,-1
Meenawarra 138,Meenawarra 138,-1
Silverdale 6,Silverdale 6,-1
Plainview 105,Plainview 105,-1
Plainview 106,Plainview 106,-1
Plainview 107,Plainview 107,-1
Plainview 108,Plainview 108,-1
Daandine-123,Daandine 123,138385
Yeronga 146,Yeronga 146,-1
Yeronga 177,Yeronga 177,-1
Daandine-19,Daandine 19,-1
Daandine-19T,Daandine 19T,-1
Daandine-46,Daandine 46,-1
Yeronga 117,Yeronga 117,-1
Daandine-156,Daandine 156,138358
Yeronga 212,Yeronga 212,-1
Yeronga 132,Yeronga 132,-1
Yeronga 187,Yeronga 187,-1
Yeronga 110,Yeronga 110,-1
Daandine 183,Daandine 183,-1
Daandine 172,Daandine 172,-1
Yeronga 30,Yeronga 30,-1
Daandine-71,Daandine 71,-1
Daandine-73,Daandine 73,-1
Yeronga 120,Yeronga 120,-1
Yeronga 152,Yeronga 152,-1
Daandine-38,Daandine 38,-1
Daandine-38TB,Daandine 38TB,-1
Yeronga 198,Yeronga 198,-1
Daandine-31,Daandine 31,-1
Daandine-31T,Daandine 31T,-1
Daandine-33,Daandine 33,-1
Yeronga 222,Yeronga 222,-1
Yeronga 239,Yeronga 239,-1
Yeronga 199,Yeronga 199,-1
Daandine-68,Daandine 68,-1
Daandine-74,Daandine 74,-1
Yeronga 271,Yeronga 271,-1
Yeronga 231,Yeronga 231,-1
Daandine-26,Daandine 26,-1
Daandine-26T,Daandine 26T,-1
Daandine-67,Daandine 67,-1
Yeronga 243,Yeronga 243,-1
Burunga Lane-172,Burunga Lane 172,138573
Yeronga 161,Yeronga 161,-1
Daandine 117,Daandine 117,-1
Daandine 176,Daandine 176,-1
Daandine-5,Daandine 5,-1
Daandine-14T,Daandine 14T,-1
Daandine-14,Daandine 14,-1
Plainview 151,Plainview 151,-1
Plainview 152,Plainview 152,-1
Plainview 153,Plainview 153,-1
Plainview 154,Plainview 154,-1
Plainview 155,Plainview 155,-1
Plainview 156,Plainview 156,-1
Meenawarra 38,Meenawarra 38,-1
Plainview 101,Plainview 101,-1
Plainview 103,Plainview 103,-1
Plainview 104,Plainview 104,-1
Silverdale-5,Silverdale 5,-1
Meenawarra-5,Meenawarra 5,138769
Plainview 102,Plainview 102,-1
Warra 25,Warra 25,-1
Warra 6,Warra 6,-1
Plainview 157,Plainview 157,-1
Plainview 158,Plainview 158,-1
Plainview 230,Plainview 230,-1
Meenawarra 198,Meenawarra 198,-1
Meenawarra-8,Meenawarra 8,-1
Meenawarra-11,Meenawarra 11,-1
Meenawarra 29,Meenawarra 29,-1
Daandine 307,Daandine 307,-1
Daandine 300,Daandine 300,-1
Daandine 301,Daandine 301,-1
Daandine 303,Daandine 303,-1
Daandine-36,Daandine 36,-1
Daandine-36T,Daandine 36T,-1
Yeronga 22,Yeronga 22,-1
Daandine 180,Daandine 180,-1
Yeronga 37,Yeronga 37,-1
Daandine 181,Daandine 181,-1
Yeronga 29,Yeronga 29,-1
Yeronga 114,Yeronga 114,-1
Daandine-28,Daandine 28,-1
Daandine-28T,Daandine 28T,-1
Daandine-65,Daandine 65,-1
Yeronga 275,Yeronga 275,-1
Daandine-62,Daandine 62,-1
Daandine-56,Daandine 56,-1
Yeronga 169,Yeronga 169,-1
Yeronga 201,Yeronga 201,-1
Yeronga 210,Yeronga 210,-1
Yeronga 260,Yeronga 260,-1
Longswamp 27,Longswamp 27,152697
Longswamp 131,Longswamp 131,-1
Longswamp 132,Longswamp 132,-1
Longswamp 133,Longswamp 133,-1
Longswamp 134,Longswamp 134,-1
Longswamp 135,Longswamp 135,-1
Longswamp 136,Longswamp 136,-1
Longswamp 137,Longswamp 137,-1
Longswamp 138,Longswamp 138,-1
Longswamp 300,Longswamp 300,-1
Longswamp 301,Longswamp 301,-1
Longswamp 302,Longswamp 302,-1
Longswamp 417,Longswamp 417,-1
Longswamp 378,Longswamp 378,-1
CM-2,CM 2,-1
Longswamp 130,Longswamp 130,-1
Carn Brea-1,Carn Brea 1,-1
Longswamp 33,Longswamp 33,152721
Longswamp 326,Longswamp 326,-1
Longswamp 376,Longswamp 376,-1
Longswamp 382,Longswamp 382,-1
Longswamp 383,Longswamp 383,-1
BW-7,BW 7,-1
Tipton 301,Tipton 301,-1
Tipton 302,Tipton 302,-1
Tipton 303,Tipton 303,-1
Tipton-166,Tipton 166,138456
Alderley 171,Alderley 171,-1
Alderley 172,Alderley 172,-1
Alderley 173,Alderley 173,-1
Alderley 174,Alderley 174,-1
Alderley 187,Alderley 187,-1
Tipton-174,Tipton 174,-1
Tipton-175,Tipton 175,-1
Tipton 609,Tipton 609,-1
Alderley 326,Alderley 326,-1
Tipton 280,Tipton 280,-1
Tipton 391,Tipton 391,-1
Tipton 392,Tipton 392,-1
Tipton 393,Tipton 393,-1
Tipton 394,Tipton 394,-1
Tipton 395,Tipton 395,-1
Tipton 396,Tipton 396,-1
Tipton 397,Tipton 397,-1
Tipton 398,Tipton 398,-1
Alderley 323,Alderley 323,-1
Moranbah 209B,Moranbah 209B,-1
Stratheden 23,Stratheden 23,-1
Grosvenor-21,Grosvenor 21,-1
Moranbah 17PC,Moranbah 17PC,-1
P001B,P001B,156040
Moranbah 82GMC,Moranbah 82GMC,-1
Moranbah 82PC,Moranbah 82PC,-1
M080PA,M080PA,-1
M080PB,M080PB,-1
M079PB,M079PB,-1
GR008,GR008,-1
Moranbah 39PC,Moranbah 39PC,-1
P039A,P039A,-1
GM039A,GM039A,-1
P038B,P038B,-1
GR020,GR020,-1
Moranbah 171C,Moranbah 171C,-1
Stratheden 191,Stratheden 191,-1
Stratheden 192,Stratheden 192,-1
Stratheden 193,Stratheden 193,-1
GM002B,GM002B,-1
Kogan North 298,Kogan North 298,-1
Red Hill 64V2,Red Hill 64V2,-1
Red Hill 125V,Red Hill 125V,-1
Kogan North 260,Kogan North 260,-1
Red Hill 132A,Red Hill 132A,-1
Red Hill 130A,Red Hill 130A,-1
Red Hill 131A,Red Hill 131A,-1
Kogan North 299,Kogan North 299,-1
Red Hill 104A,Red Hill 104A,-1
RH013GL1A,RH013GL1A,-1
Red Hill 115V,Red Hill 115V,-1
Red Hill 69V,Red Hill 69V,-1
Red Hill 64A,Red Hill 64A,-1
Red Hill 107A,Red Hill 107A,-1
RH007GMA,RH007GMA,-1
Kogan North-48T,Kogan North 48T,-1
Kogan North-16T,Kogan North 16T,-1
Kogan North 250,Kogan North 250,-1
Daandine 260,Daandine 260,-1
Kogan North 277,Kogan North 277,-1
Kogan North-48,Kogan North 48,-1
Kogan North 93,Kogan North 93,-1
Pampas-3,Pampas 3,-1
Pampas-4,Pampas 4,-1
Trapyard-2,Trapyard 2,-1
Hopeland-2,Hopeland 2,-1
Carn Brea 421,Carn Brea 421,-1
Carn Brea 422,Carn Brea 422,-1
Carn Brea 423,Carn Brea 423,-1
Carn Brea 361,Carn Brea 361,-1
Carn Brea 362,Carn Brea 362,-1
Carn Brea 363,Carn Brea 363,-1
Carn Brea 364,Carn Brea 364,-1
Carn Brea 365,Carn Brea 365,-1
Carn Brea 366,Carn Brea 366,-1
Carn Brea 367,Carn Brea 367,-1
Carn Brea 368,Carn Brea 368,-1
Plainview-22,Plainview 22,-1
Boyne River-9A,Boyne River 9A,-1
Boyne River-9,Boyne River 9,-1
BWP-37L1,BWP 37L1,-1
Macalister-2,Macalister 2,-1
Trapyard-1,Trapyard 1,-1
Carn Brea 424,Carn Brea 424,-1
Carn Brea 425,Carn Brea 425,-1
Yeronga 184,Yeronga 184,-1
Yeronga 265,Yeronga 265,-1
Yeronga 215,Yeronga 215,-1
Yeronga 124,Yeronga 124,-1
LW011C,LW011C,-1
LW012P,LW012P,-1
WW008P,WW008P,-1
WW011P,WW011P,-1
Yeronga 147,Yeronga 147,-1
Yeronga 155,Yeronga 155,-1
GC002C,GC002C,-1
BE008C,BE008C,-1
PD066C,PD066C,-1
EF009C,EF009C,-1
Yeronga 190,Yeronga 190,-1
Red Hill 105A,Red Hill 105A,-1
KC016C,KC016C,-1
LW026C,LW026C,-1
LW027C,LW027C,-1
ANGLO_MN001A,ANGLO MN001A,-1
ANGLO_MN001,ANGLO MN001,-1
ANGLO_GW1015A,ANGLO GW1015A,-1
ANGLO_GW1012A,ANGLO GW1012A,-1
ANGLO_GW1013,ANGLO GW1013,-1
Longswamp 360,Longswamp 360,-1
AN017P,AN017P,-1
Longswamp-15,Longswamp 15,-1
Longswamp 160,Longswamp 160,-1
Longswamp 161,Longswamp 161,-1
Longswamp 162,Longswamp 162,-1
Longswamp 163,Longswamp 163,-1
Longswamp 164,Longswamp 164,-1
AN041C,AN041C,-1
Longswamp 284,Longswamp 284,-1
Longswamp 281,Longswamp 281,-1
Longswamp 282,Longswamp 282,-1
Longswamp 283,Longswamp 283,-1
Longswamp 155,Longswamp 155,-1
Longswamp 156,Longswamp 156,-1
Longswamp 157,Longswamp 157,-1
Longswamp 158,Longswamp 158,-1
Longswamp 380,Longswamp 380,-1
Longswamp 379,Longswamp 379,-1
VM002C,VM002C,-1
Longswamp 155,Longswamp 155,-1
Longswamp 156,Longswamp 156,-1
Longswamp 157,Longswamp 157,-1
Longswamp 158,Longswamp 158,-1
Longswamp 377,Longswamp 377,-1
Annandale 036W,Annandale 036W,-1
Annandale 038W,Annandale 038W,-1
Longswamp 350,Longswamp 350,-1
Longswamp 419,Longswamp 419,-1
Longswamp 410,Longswamp 410,-1
Longswamp 389,Longswamp 389,-1
Longswamp 327,Longswamp 327,-1
Longswamp 41,Longswamp 41,-1
BWP-38C1,BWP 38C1,-1
Blackwater 40,Blackwater 40,-1
Longswamp 371,Longswamp 371,-1
Longswamp 372,Longswamp 372,-1
Longswamp 373,Longswamp 373,-1
Longswamp 311,Longswamp 311,-1
Longswamp 312,Longswamp 312,-1
Longswamp 313,Longswamp 313,-1
Longswamp 314,Longswamp 314,-1
Longswamp 393,Longswamp 393,-1
Longswamp 310,Longswamp 310,-1
Longswamp 388,Longswamp 388,-1
Longswamp 28,Longswamp 28,152717
P002B,P002B,-1
Wyalla 20,Wyalla 20,-1
M105GMA,M105GMA,-1
M005QA,M005QA,-1
Moranbah 209VA,Moranbah 209VA,-1
P015V,P015V,-1
M089PB,M089PB,-1
M087GMV,M087GMV,-1
M087PV,M087PV,-1
GM015V,GM015V,-1
M151PA,M151PA,-1
M082PV,M082PV,-1
M082GMV,M082GMV,-1
M079GMA,M079GMA,-1
M054GMB,M054GMB,-1
M054PB,M054PB,-1
M004QV,M004QV,-1
M005QV,M005QV,-1
Moranbah 181A,Moranbah 181A,-1
M070V,M070V,-1
M006QV,M006QV,-1
Tipton West-1,Tipton West 1,-1
Tipton 239,Tipton 239,-1
Tipton 244,Tipton 244,-1
Tipton-162,Tipton 162,138449
Tipton 635,Tipton 635,-1
Alderley 240,Alderley 240,-1
Alderley 186,Alderley 186,-1
Tipton 608,Tipton 608,-1
TWP-3,TWP 3,-1
Tipton-40,Tipton 40,-1
TWP-14,TWP 14,-1
Tipton 276,Tipton 276,-1
Tipton 295,Tipton 295,-1
TWP-9,TWP 9,-1
Alderley 306,Alderley 306,-1
Tipton-125,Tipton 125,-1
Alderley 301,Alderley 301,-1
Tipton-167,Tipton 167,138454
Alderley 227,Alderley 227,-1
Alderley 345,Alderley 345,-1
Tipton 469,Tipton 469,-1
Tipton 411,Tipton 411,-1
Tipton 412,Tipton 412,-1
Stratheden 71,Stratheden 71,-1
Stratheden-51,Stratheden 51,-1
Stratheden-54,Stratheden 54,-1
M089GMB,M089GMB,-1
Moranbah 86GMC,Moranbah 86GMC,-1
P015A,P015A,-1
P016B,P016B,-1
GR096C,GR096C,-1
M077PA,M077PA,-1
M088GMB,M088GMB,-1
M089GMA,M089GMA,-1
