CONSISTENT_ORIG_NAME_NO,arrow_row_id
KRUGER   ST,-1
WALKER B J & R,-1
HARRINGTON   ST,-1
KALINOWSKI   DO,-1
TMBA C C NURSERY,-1
SHEPHERDSON & BOYD,-1
BORE NOT DRILLED,-1
HEDGES   ST,-1
FLETCHER   ST,-1
REDRILLED 13/8/1992,-1
BORE NOT DRILLED,-1
BORE NOT DRILLED,-1
SCHERGER   ST,-1
SCHERGER   ST/DOM,-1
OBRIEN   ST,-1
WILLIAMS   DO,-1
MT WHITESTONE S/S,-1
STEINAHRDT   IR,-1
STEINHARDT,-1
STEINHARDT   IR,-1
STEINHARDT   IR,-1
STEINHARDT   IR,-1
NOT DRILLED,-1
HOLE DEEPENED 1995,-1
LITZOW   IR,-1
22/02/2001 BORE DEEPENED,-1
TOWN BORE NO. 2,-1
REPLACED BY 75558,-1
OFFICE LICENCE ONLY,-1
FARQUHARSON   DO,-1
JACKWITZS RECORDER,-1
SMITH & MCEWAN ST/DO,-1
CARPENTER   ST/DO,-1
VAYRO   ST,-1
DUNCAN   ST,-1
PRICE   ST/DO,-1
JAKEMAN   ST,-1
JAKEMAN   ST,-1
JAKEMAN   ST,-1
JAKEMAN   ST,-1
FOTHERINGHAM   ST/DO,-1
FOTHERINGHAM   ST/DO,-1
FOTHERINGHAM   ST,-1
OBRIEN   ST,-1
OBRIEN   ST,-1
OBRIEN   ST,-1
STARK   ST,-1
CULLINAN   ST/DO,-1
CULLINAN   ST,-1
CULLINAN   ST,-1
CLEWLEY   ST,-1
CLEWLEY   ST,-1
MC KNIGHT   ST,-1
GILL   ST,-1
BLAKE   ST,-1
RYAN   ST/DO,-1
HUGHES   ST,-1
PRICE   ST,-1
SHEPHERD   ST/DO,-1
GOODWIN   ST,-1
KUHL   ST,-1
STRONG   ST,-1
SEATON   ST,-1
FRIIS   ST/DO,-1
HEDGES   ST/DOM,-1
NUNN   ST & DOM WELL,-1
OBSTRUCTION @28.3M,-1
STONE PITCHED BORE,-1
MONO BORE,-1
BAD SMELL BORE,-1
R C & G W HAGAN (DO),-1
PITT   ST,-1
HARRINGTON   ST,-1
HARRINGTON   ST,-1
HARRINGTON   ST,-1
HARRINGTON   ST,-1
HARTZ   ST 50M,-1
DOUBE   ST/DO,-1
C H FINLAY  ST & DO,-1
QUINN   ST/DO,-1
OBRIEN   ST,-1
COLLEY,-1
SUTTON   ST/DO,-1
MCDONALD N W,-1
MCDONALD N W,-1
KIM SERVICES P/L ST,-1
WILSON   ST/DO,-1
AHSEE   ST,-1
L F & B M SCHIMKE,-1
SAMUELSEN   IR,-1
LUTHERAN CHURCH,-1
DOUBE   ST,-1
FORMARTIN DEPOT,-1
OFFICE LIC.ONLY,-1
OFFICE LIC.ONLY,-1
WHEWELL    DO,-1
WRIGHT   DO,-1
KANOWSKI   ST,-1
DOLLEY   IR,-1
DOLLEY   ST,-1
ROD DAVIS,-1
STRONG   DO,-1
IRRIGATION BORE,-1
KAIMKILLENBUN SCHOOL,-1
BAINES & PETERSEN IR,-1
BORE NOT DRILLED,-1
MOIR & KELLY   DO,-1
KRAHLING   IR/ST/DO,-1
TAYLOR,-1
JENSEN   DO,-1
SHUM,-1
ELLINGSEN   DO,-1
LENIHAN   DO,-1
PETERS   DO,-1
T M K PTY LTD   DO,-1
WHITE   DO,-1
BORE NEVER DRILLED,-1
TENTHILL UPPER S/S,-1
DEAN,-1
ORIGINAL DEPTH 15.1M,-1
MT SYLVIA SCHOOL,-1
BRIGADOON NO 1,-1
OFFICE LICENSE ONLY,-1
TONSCHECK   ST,-1
TONSCHECK   ST,-1
FREESTONE JOB 1643,-1
ORIGINAL DEEPENED,-1
BOONDANDILLA NO. 1,-1
NO 3 BORE,-1
YANGAN TWS NO.3,-1
ORIGINAL DEPTH 15.2M,-1
WASHING PLANT BORE,-1
JARWOOD BORE,-1
HOMESTEAD BORE,-1
SPRING CREEK BORE,-1
CABLES CREEK BORE,-1
GRANGEVILLE  ABD OLO,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
LORNA,-1
OLD IRRIGATION BORE,-1
NO 2 FLAT SPEARS,-1
SIX MILE BORE,-1
SIX MILE STANDBY,-1
NO 1,-1
NINE MILE BORE,-1
SEVEN MILE BORE,-1
JOANS BORE,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENSE,-1
PROPOSED BORE,-1
ARCADIA AGREEMENT,-1
REPLACED BY RN68451,-1
ROAD BORE,-1
PROPOSED BORE,-1
ALECS BORE,-1
REPEALED,-1
NO.2,-1
BORE R2218,-1
BORE R2217,-1
BORE R2275,-1
NEVER COMPLETED,-1
NEVER COMPLETED,-1
NEVER COMPLETED,-1
HORSE PADDOCK BORE,-1
NO 3 BORE,-1
JEFFS BORE ECLIPSE,-1
SECOND PADDOCK,-1
BOTTOM END LONG PADDOCK,-1
ZERO ALLOC BORE,-1
HOUSE BORE,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENCE,-1
FARM 2 BORE,-1
CARAVAN PARK BORE,-1
OFFICE LICENSE,-1
SEMPER IDEM NO 2,-1
NEAR 37513,-1
ROADWORKS BORE,-1
MIDDLE BORE,-1
RIVER BORE,-1
WARARBA BORE,-1
WACKENSHAW BORE,-1
JOES BORE,-1
NIXONS BORE,-1
DOUBLE TANKS BORE,-1
MATTS BORE,-1
HOUSE BORE,-1
BOOMERANG BORE,-1
WHITE BULLOCK BORE,-1
PITCH FORK BORE,-1
FLAT PADDOCK BORE,-1
WINDMILL BORE,-1
HAYSTACK BORE,-1
BONNEY BOY BORE,-1
CANCELLED   NO BORE DRIL,-1
REPLACED BY RN68668,-1
PARK BORE,-1
WELL,-1
PROPOSED BORE,-1
PROPOSED BORE LIC REFUSED,-1
LINDLEY TI TREE BORE,-1
HOUSE BORE,-1
ORION CREEK BORE,-1
LONGWOOD TEA TREE,-1
MT BRUCE BORE,-1
BOTTOM WONGA BORE,-1
HOSPITAL BORE,-1
NO 1 BORE,-1
HOUSE BORE,-1
NO 2 BORE,-1
NO 4 BORE,-1
MIDDLE CREEK BORE,-1
THE WELL,-1
HERBS BORE,-1
BACK BORE,-1
BULLRUSH BORE,-1
THE WELL,-1
HOUSE BORE,-1
PORTERS BORE,-1
PROPOSED BORE,-1
CABIN BORE,-1
NO 2 WELL,-1
NO 1 WELL,-1
DOMESTIC BORE,-1
HOUSE BORE,-1
GREEN TANK BORE,-1
MILLERS BORE,-1
GUM TREE BORE,-1
TOP BORE,-1
BILLABOO BORE,-1
KELLY CREEK BORE,-1
TRAGEDY BORE,-1
JACKSONS BORE,-1
RUBY CREEK BORE,-1
MT CLIFFORD BORE,-1
BRIDGEMAN BORE,-1
POISON TANK BORE,-1
REPEALED,-1
REPEALED,-1
W.WATER BORE (WF057),-1
NEW BORE,-1
RGW91,-1
HOUSE BORE,-1
RGW81,-1
GLENMORE NO 4 BORE,-1
BLACK HOLE BORE,-1
WALLANGARA BORE,-1
OFFICE LICENCE,-1
ABD SOAK ONLY,-1
LATCHAM,-1
NEVER DRILLED,-1
OFFICE LICENCE,-1
OFC LIC BYFIELD SCH,-1
OFFICE LICENCE ONLY,-1
RGW65,-1
RGW51,-1
RGW59,-1
RGW45,-1
PROPOSED BORE,-1
LITTLE FARM BORE,-1
DAYS FLAT BORE,-1
RAM PADDOCK BORE,-1
BILLABO BORE,-1
BACK CREEK BORE,-1
HORSE PADDOCK BORE,-1
NEW YARD BORE,-1
GRENADIER BORE,-1
BURKES BORE,-1
CURRANJONG BORE,-1
TOP CURRANJONG BORE,-1
MT CROOK BORE,-1
TOP YARDS BORE,-1
MCCALLUMS BORE,-1
SANDY BORE,-1
OFFICE LICENCE ONLY,-1
DIP YARD BORE,-1
REPLACED BY 68424,-1
HOUSE BORE,-1
KIANGA SWF JOB 2096,-1
BANWELL SWF JOB 2193,-1
LONESOME SWF JOB2065,-1
CAMBOON SWF JOB 2066,-1
JOB 1918  BOOLGAL,-1
RAN BAN SWF JOB 1528,-1
JOB 2404 CATTLE CK,-1
HUT BORE,-1
FAR BORE,-1
EITES WELL BORE,-1
NORWOOD BORE,-1
NEVER DRILLED,-1
HORSE PADDOCK BORE,-1
HUMES BORE,-1
OFFICE LICENCE ONLY,-1
PROPOSED BORE,-1
PROPOSED BORE,-1
BORE 4,-1
PROPOSED BORE,-1
IWASAKI SANGYO CO,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENCE ONLY,-1
GOLDSBOROUGH BORE,-1
OUTSIDE PROCLAIMED AREA,-1
NEVER DRILLED,-1
KURRAJONG WELL,-1
EVERSLEY WELL,-1
FAR PADDOCK BORE,-1
LOW PADDOCK WELL,-1
CREEK BORE,-1
PRAIRIE WELL,-1
TOP MILL BORE,-1
HOUSE WELL,-1
LONG GULLY BORE,-1
EVERSLY WELL,-1
THERESA BORE,-1
BULLOCK PADDOCK BORE,-1
ENGINE BORE,-1
EXCAVATION NO 1,-1
EXCAVATION NO 2,-1
HOUSE BORE,-1
OTTOS BORE,-1
20 MILE BORE,-1
DICKSONS BORE,-1
WALLS BORE,-1
BOTTOM CHARLIES,-1
HOUSE BORE,-1
RGW38,-1
STONE TANK BORE,-1
GEM BORE,-1
RGW31,-1
HOUSE BORE,-1
FORK STICK BORE,-1
BACK BORE,-1
REPLACED BY 74041,-1
PROP BORE APP REFUSED,-1
REPLACED BY 68281,-1
PROPOSED BORE,-1
DINGO ALLEY BORE,-1
HOUSE BORE,-1
NEW OLD PLACE BORE,-1
LONG PADDOCK BORE,-1
HOUSE WELL,-1
OLD OLD PLACE BORE,-1
IRRIGATION BORE  GRANGE,-1
BAULA BORE,-1
RED TANK WELL,-1
DIP YARD WELL,-1
SULLIVANS BORE,-1
SURPRISE BORE,-1
WILKS BORE,-1
NEW BORE,-1
SUPRISE BORE,-1
KIRBYS BORE,-1
OK! BORE,-1
LICENCE CANCELLED,-1
NEVER DRILLED,-1
NEVER DRILLED,-1
181/2 TEST HOLE,-1
GREENMANTLE BORE,-1
RAYS BORE,-1
MIDDLE BORE,-1
REPLACE RN 36094,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENSE ONLY,-1
MICHELLES BORE,-1
REPLACED BY 68093,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
COOLANS BORE,-1
BROOKERS BORE,-1
GAP BORE,-1
SANDLEWOOD BORE,-1
ROCKHOLE BORE,-1
REPEALED,-1
REPEALED,-1
OFFICE LICENCE ONLY,-1
REPEALED,-1
REPEALED,-1
JUNO BORE,-1
BELLVUE WELL,-1
MIDDLE BORE,-1
SHEEP YARDS BORE,-1
TI TREE GULLY BORE,-1
WASHPOOL BORE,-1
CENTRE BORE,-1
DAKOTA BORE,-1
TEST HOLE,-1
OFFICE LICENCE ONLY,-1
AGC 1P,-1
CAPELLA TWS NO.1 BORE,-1
WHITE COAL SB4,-1
PROPOSED BORE,-1
OFFICE LICENSE ONLY,-1
PROPOSED BORE,-1
GREENMANTLE WELL,-1
TINTALOO BORE,-1
KILCUMMIN BORE,-1
SPEEDBOROUGH BORE,-1
SOUTHERN CROSS BORE,-1
TI TREE BORE,-1
BROWNS CREEK BORE,-1
HOUSE BORE,-1
KIRBYS BORE,-1
COTTAGE BORE,-1
WELL,-1
BROLGA BORE,-1
NO 1 BORE,-1
HOUSE BORE,-1
MIDDLE BORE,-1
BOUNDARY BORE,-1
CREEK BORE,-1
BACK BORE,-1
NO 1 BORE,-1
WINDY RIDGE BORE,-1
BURNT BORE,-1
SCRUBBY TANK BORE,-1
HOUSE BORE,-1
BOTTLE TREE BORE,-1
UTAH BORE,-1
PINCERS BORE,-1
HIGHWAY BORE,-1
NEW CREEK BORE,-1
1983 TEST DRILLING,-1
ROADWORKS BORE,-1
AGC 3,-1
NEXT TO AGC 2,-1
CAPELLA TWS NO.3 BORE,-1
RIDGE PLAIN BORE,-1
REPEALED,-1
HOUSE BORE,-1
SPECKS BORE,-1
DRY TEST HOLE,-1
THE WELL,-1
THE BORE,-1
PINK LILY BORE,-1
TO REPLACE 57929,-1
RACECOURSE BORE,-1
TEN MILE BORE,-1
GILBERTS BORE,-1
LIMESTONE CREEK,-1
YARD PADDOCK WELL,-1
NO 2 YARD BORE,-1
CAMS BORE,-1
SURPRISE BORE,-1
TOP BORE,-1
LONG GULLY WELL,-1
SERPENTINE WELL,-1
MT NEWSOME WELL,-1
SIX MILE WELL,-1
MT LEURA WELL,-1
HOUSE BORE,-1
NEW BORE,-1
RED HILL BORE,-1
NEW HOUSE BORE,-1
REPLACED BY 84619,-1
FRIENDLY HILL BORE,-1
LAKE BORE,-1
NO 1 BORE,-1
NO 2 BORE,-1
BERNS BORE,-1
SHELLEY BORE,-1
HOUSE WELL,-1
LITTLE WELL,-1
ORANGE TREE WELL,-1
HE BORE,-1
GARRY BORE,-1
BASIN BORE,-1
HOUSE BORE,-1
ROCKY BORE,-1
MT ZAMIA TRUCKING,-1
STOCK BORE 1/83,-1
TAMBO ROAD NO 2 DEEP,-1
SPRINGSURE TWS BORE NO 1,-1
SPRINGSURE TWS BORE NO 2,-1
SSURE TWS BORE NO 3,-1
TWS BORE NO 4   (4/19),-1
SSURE TWS BORE NO 5,-1
SSURE TWS BORE NO 6,-1
SSURE TWS BORE NO 7,-1
NO 1 BORE,-1
NO 2 BORE,-1
MIDDLE CEDAR BORE,-1
SPRINGSURE NTH BORE,-1
NEVER DRILLED,-1
NEVER DRILLED,-1
HOUSE BORE,-1
HOUSE BORE NO.1,-1
OLD YARD BORE,-1
CANCELLED,-1
CANCELLED,-1
GRICKS BORE,-1
GRICKS CORNER BORE,-1
MURPHYS BORE,-1
SOAK BORE,-1
OFFICE LICENSE,-1
NO 1 BORE A6,-1
A6 (SHAWS),-1
A5 (WINDMILL),-1
NO 19 BORE D BLOCK,-1
NO 20 BORE E1,-1
BALCOMBE BORE D7WSHD,-1
JUNCTION BORE,-1
EAST CRINUM BORE,-1
62641,-1
"DIP WELL YAMLA, 3050R",-1
BRIGALOW BORE,-1
TRIANGLE BORE,-1
CATTLE CREEK BORE,-1
LANCEWOOD BORE,-1
HORSE PADDOCK BORE,-1
BAGPIPE WELL,-1
SPRING WELL,-1
HOUSE PADDOCK WELL,-1
TE1 WELL,-1
NO 2 WELL,-1
GANGER BORE,-1
BILL AND FREDS BORE,-1
PROPOSED BORE,-1
THOMAS BORE,-1
HALF SHARE BORE,-1
CECILS BORE,-1
KEVANAGHS BORE,-1
POWER BORE,-1
4 TEST HOLES ONLY,-1
OFFICE LICENSE,-1
SMITHS TANK BORE,-1
FRESHWATER BORE,-1
ORCHARD BORE   OLO,-1
OFFICE LICENSE,-1
NEVER DRILLED,-1
BORE NEVER DRILLED,-1
PLAYGROUND BORE,-1
NEVER DRILLED,-1
OFFICE LICENCE ONLY,-1
NEW SENESCHEL BORE,-1
PROPOSED BORE,-1
OFFICE LICENSE,-1
NEVER DRILLED,-1
BORE NEVER DRILLED,-1
NEVER DRILLED,-1
NO 1 BORE,-1
HOUSE BORE,-1
TI TREE BORE,-1
BOUNDARY BORE,-1
SHELLYS GULLY BORE,-1
FOUR CORNERS BORE,-1
WELL PADDOCK BORE,-1
OLD MOUNTAIN PADDOCK,-1
DOOLS BORE,-1
DOOLS WELL,-1
RESERVE WELL,-1
SIX MILE BORE,-1
OFFICE LICENCE ONLY,-1
OFFICE LICENCE ONLY,-1
PROPOSED BORE,-1
COAL HOLE BORE,-1
PROPOSED,-1
NO 1 BORE,-1
CARBINE WELL,-1
LLANDILLO NO 1 BORE,-1
LLANDILLO NO 2 BORE,-1
5 MILE WELL,-1
WELL GULLY WELL,-1
COMET WELL,-1
THERESA BORE,-1
CARROLLS WELL,-1
GARDEN WELL,-1
LONG GULLY BORE,-1
PETERS DAM BORE,-1
BRIGALOW GULLY BORE,-1
TI TREE BORE,-1
CARBEEN BORE,-1
SPRING GULLY BORE,-1
ALSTON GULLY BORE,-1
HUSTONS DAM BORE,-1
ROO TRAP BORE,-1
YARDS BORE,-1
NEVER DRILLED,-1
ROCKY BORE,-1
4 MILE BORE,-1
SHUTTLEWORTH BORE,-1
FIERY BORE,-1
9 MILE BORE,-1
MIDDLE BORE,-1
BACK BORE,-1
PUMPKIN HILL BORE,-1
HOUSE BORE,-1
UP THE CREEK BORE,-1
SHELLEYS BORE,-1
BACK BORE,-1
OOMBABEER SWF JOB NO,-1
PROPOSED BORE,-1
SHED BORE,-1
TWIN TANK BORE,-1
YARD BORE,-1
SANDY WELL,-1
HOUSE BORE,-1
HORSE PADDOCK BORE,-1
OAK BORE,-1
CRYSTAL CREEK BORE,-1
YANKY FLAT BORE,-1
DEEP BORE,-1
OLD YARD BORE,-1
SUNNY HILLS BORE,-1
NEW SHELLEYS BORE,-1
TI TREE WELL,-1
HOUSE WELL,-1
CATTLE CREEK WELL,-1
MOUNTAIN WELL,-1
NO.1 WELL,-1
PROPOSED BORE,-1
WOWAN TWS BORE 2,-1
OFFICE LICENSE ONLY,-1
NO 1 BORE,-1
HOMESTEAD BORE,-1
TOBYS BORE,-1
BIG ONE MILE BORE,-1
NORTH 4 MILE BORE,-1
NO 1 BORE (MONO),-1
MINES DEPT BORE,-1
OFFICE LICENCE ONLY,-1
PROPOSED BORE,-1
CANCELLED,-1
CANCELLED,-1
CANCELLED,-1
DOMESTIC,-1
GOLFCLUB EST DOM USE,-1
PROPOSED BORE,-1
GOLFCLUB EST DOM USE,-1
PROPOSED BORE,-1
BORE R2304,-1
SCHOOL BORE,-1
CLUBHOUSE BORE,-1
IRRIGATION BORE,-1
LICENCE CANCELLED,-1
REPLACED BY 68633,-1
OFFICE RECORD ONLY,-1
GOOVIGEN TWS NO.3,-1
KILBURNIE BORE 2 (R2277),-1
KILBURNIE BORE 1 (R2279),-1
BORE R2278,-1
THANGOOL TWS,-1
R1474;REPLACED BY 68698,-1
BORE R2276,-1
MIDDLE ONE BORE,-1
WAS TO REPLACE 33957,-1
REPLACES 32298,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE ONLY,-1
OFFICE LICENSE,-1
TO REPLACE 33863 REFUSED,-1
BEHIND HILL BORE,-1
OFFICE LICENSE ONLY,-1
REPEALED,-1
BROSMAN MAIN BORE,-1
CANCELLED,-1
THIESS BORE,-1
NEVER DRILLED,-1
PROPOSED BORE,-1
NEVER DRILLED,-1
CANCELLED,-1
NEVER DRILLED,-1
BORE ABD REP BY 91669,-1
NEVER DRILLE3D,-1
PROPOSED BORE,-1
DOMESTIC BORE,-1
PROPOSED BORE,-1
DOMESTIC BORE,-1
OFFICE LICENSE ONLY,-1
DOMESTIC BORE,-1
OFFICE LICENCE ONLY,-1
REPEALED,-1
PROP BORE NEVER DRILLED,-1
PROPOSED BORE,-1
PROPOSED BORE,-1
NEVER DRILLED,-1
REPEALED,-1
REPEALED,-1
LITTLE MILL BORE,-1
OFFICE LICENSE,-1
REPEALED,-1
REPLACED BY 81538,-1
REPLACEMENT SPEAR,-1
O/LIC   HOOKWAY,-1
WELL,-1
RACECOURSE BORE,-1
PASTURE BORE,-1
BULLOCK PADDOCK BORE,-1
TEA TREE BORE,-1
COW PADDOCK BORE,-1
BOTTOM BORE,-1
KELSEY CK RD (NO 3),-1
HAMILTON PLAINS BORE,-1
O/LIC   WHITSUNDAY,-1
N.MKY STATE HIGH SCH,-1
COLLINGVALE,-1
GAMUT CREEK,-1
BORE NO LL5,-1
BORE NO LL6,-1
BORE NO 10,-1
BORE NO 2,-1
BORE NO 3,-1
DINGO CREEK,-1
O/LIC   PORTER,-1
WALKERSTON NO 1 EAST,-1
WAITARA SIDING BORE,-1
O/LIC   FARLEIGH,-1
O/LIC   FARLEIGH,-1
FIERY BORE NO.1,-1
LONELY CREEK BORE,-1
TOP FIERY BORE,-1
NO.4,-1
WOOLOOMOOLOO BORE,-1
O/LIC   HAMPDEN,-1
O/LIC   MRD,-1
SLADE PT SCHOOL,-1
CAMBELL CR NO 2,-1
CAMBELL CR NO 6,-1
GALBRAITH CK NO 1,-1
GALBRAITH CK NO2,-1
PETTS BORE,-1
FIVE MILE BORE,-1
YARD BORE,-1
NEW BORE,-1
WILD PADDOCK BORE,-1
PLUM TREE BORE,-1
MT. CONA BORE,-1
HOUSE BORE NO. 1,-1
DEAD HORSE WELL,-1
THREE SPRINGS WELL,-1
BORE 8,-1
BISHOP GARDENS  IR,-1
BISHOP GARDENS  IR,-1
BISHOP GARDENS IR,-1
BISHOP   IR,-1
BISHOP   IR,-1
BISHOP   IR,-1
PARK   ST/DO,-1
GRAHAM   SI/DO,-1
HITCHENS   DO,-1
OFFICE LICENCE ONLY,-1
DAVENPORT   ST/DO,-1
SCHMALING   ST,-1
M & R ZAPPALA,-1
MAC GINLEY   ST/DO,-1
MAC GINLEY   ST,-1
MAC GINLEY   IR,-1
CARPENDALE S/SCHOOL,-1
PERSEVERANCE FARMING,-1
LITZOW   DO,-1
29/3/1982 DRILLED TO 94 M,-1
SPEECHLEY   DO/ST,-1
HLDN TRASHN TREASUR,-1
GRAMS   DO,-1
BEIER   IR,-1
PRODUCTION BORE 1,-1
BOTTOM BORE,-1
MIDDLE BORE,-1
BOTTOM BORE,-1
BRODRIBB NURSNG HOME,-1
OLD BREWERY MORT ST,-1
YEAST FACT NO 1(STH),-1
YEAST FACT NO 2(NTH),-1
BORE NO 1,-1
BORE NO 2,-1
CONCORDIA COLLEGE,-1
FAIRHOLME COLLEGE,-1
KATE STREET BORE,-1
TENNIS COURT BORE,-1
PRODUCTION BORE 2,-1
KAHLER   ST/DO,-1
WYREEMA STATE SCHOOL,-1
INGLESTONE  NO. 1,-1
TEST HOLES ONLY,-1
SEE STRLOG(TEST DTLS,-1
BLOCK O BORE,-1
TOWN BORE # 1,-1
JM 123(1963 PWF SVY),-1
JIMBOUR QUARRY NO 4,-1
CARPENTER  ST/DO,-1
R & G HAGAN ST/DO,-1
JAKEMAN   ST,-1
ZIRBEL   ST/DO,-1
CULPITT HUME/ALD.STS,-1
MARTIN 53 RAMSAY ST,-1
BRETZ   ST,-1
BRETZ   ST,-1
WARWICK AMATEUR RLC,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE OLO,-1
ORIGINAL DEPTH 24.6M,-1
RESEARCH STATION,-1
DOMESTIC BORE ONLY,-1
WELL,-1
DOMESTIC BORE,-1
ROSENTHAL HEIGHTS,-1
OFFICE LICENSE,-1
ORIGINAL DEPTH 13.4M,-1
TEST HOLE,-1
NEAR STOCK YARDS,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
DOMESTIC BORE,-1
OFFICE LICENSE,-1
ABANDONED 64715,-1
COTTON GIN BORE,-1
WAREHOUSE & SHIPPING BORE,-1
ROSENTHAL HTS BORE 1,-1
OFFICE LICENSE,-1
BACON FACTORY,-1
STRINGER & JEFFREY,-1
PRODUCTION BORE 6,-1
WARMGA BORE NO. 3,-1
KOONDAII NO. 1,-1
FLAGSTONE CK SCHOOL,-1
FLAGSTONE CK SCHOOL,-1
DOMESTIC BORE,-1
MCDONALD N W,-1
J.M. 75,-1
ST URSULAS,-1
PEARMAN WEST ST STH,-1
KINGSTHORPE TWS,-1
KINGSTHORPE TWS,-1
WILDMAN   DO,-1
R HECK   IR/DO,-1
B.ANDREWS  O.L.O.,-1
WARD F W   ST/DO,-1
TYSONS FLAT,-1
J.C.WINTER  O.L.O.,-1
REPLACES 41647,-1
REPLACES 41386,-1
REPLACES 42039,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 40823,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 40412,-1
REPLACES 40432,-1
REPLACES 41320,-1
REPEALLED 10.09.1993,-1
REPLACED BY 65791,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPLACED BY 65818,-1
REPLACES 40492,-1
REPLACES 40617,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPEALLED 16.09.1993,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACED BY 65767,-1
REPLACES 42305,-1
REPLACED BY 66077,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPLACES 42517,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.93,-1
REPLACES 41122,-1
REPLACES 42053,-1
REPEALLED 16.09.1993,-1
REPEALLED 10.09.93,-1
REPLACES 41913,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPEALLED 16.09.1993,-1
REPEALLED 10.09.93,-1
REPLACES 42175,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 41227,-1
REPLACES 40773,-1
REPLACED BY 65211,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 41249,-1
REPLACES 53305,-1
REPLACES 53925,-1
REPLACES 40544,-1
REPLACES 42831,-1
REPEALLED 15.09.93,-1
REPEALLED 10.09.93,-1
REPEALLED 10.09.1993,-1
REPLACES 40618,-1
REPLACES 53954,-1
REPLACES 41140,-1
REPLACES 42154,-1
REPLACES 42199,-1
REPLACED BY 65742,-1
REPLACES BORE 41073,-1
REPLACES 42036,-1
REPLACES 40204,-1
REPEALLED 10.09.1993,-1
REPLACES 41673,-1
REPLACED BY 65921,-1
REPLACES 40484,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 65150,-1
REPEALLED 10.09.1993,-1
REPEALLED 13.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 53510,-1
REPEALLED 10.09.1993,-1
REPEALLED 17.09.1993,-1
REPLACED BY 65862,-1
REPEALLED 13.09.1993,-1
REPEALLED 13.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 53660,-1
REPLACES BORE 41183,-1
REPEALLED 13.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 40262,-1
REPEALLED 10.09.1993,-1
REPLACED BY 65643,-1
REPLACES 42633,-1
REPLACES 42068,-1
REPLACES 41432,-1
REPLACES 41666,-1
REPEALLED 10.09.1993,-1
REPLACES 40759,-1
REPLACES 41559,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 13.09.1993,-1
REPEALLED 13.09.1993,-1
REPLACES 41669,-1
REPEALLED 10.09.1993,-1
REPEALLED 13.09.1993,-1
REPLACES 53384,-1
REPEALLED 13.09.1993,-1
REPEALLED 10.09.1993,-1
REPLACES 41759,-1
REPEALLED 10.09.1993,-1
REPEALLED 10.09.1993,-1
REPEALLED 13.09.1993,-1
REPLACES 42905,-1
REPLACED BY 65595,-1
REPEALLED 13.09.1993,-1
REPEALLED 10.09.1993,-1
